,topicTitle,commentID,datePost,content,links,img_link,blockquote,nbPostTopic,nbViewsTopic,topicId,datePostTopic,lastUpdateTopic,Year
1855,Pourquoi n'avez-vous pas aimé Hunger Games ?,p11533133,2014-06-11,"Pour info : je n'ai lu que le tome 1.L'idée de départ de Hunger Games m'a vraiment emballée : en général j'aime bien les contre-utopies, et le fait de créer des jeux où soit on gagne soit on meurt pour terroriser la population est intéressant . Le problème (pour moi) dans cette série c'est que l'idée est mal exploitée et que comme c'est un livre pour ado il y a un triangle amoureux qui dès le début est lassant. De plus, comme dit plus haut, on a l'impression que Katniss est un robot et n'a aucune émotion. On ne sait jamais si elle joue la comédie ou si elle est sincère. Ensuite les jeux en eux-même sont longs et ennuyeux, tout tourne autour de Katniss et les autres personnages ne sont pas assez importants. En plus la fin est attendue. Ensuite l'écriture est beaucoup trop simple, le vocabulaire est vraiment pauvre. Ça m'énerve parce que l'idée de départ n'est pas mauvaise mais tout est tiré par les cheveux et finalement, dans le tome 1 en tout cas, il ne se passe pas beaucoup de chose surtout que Katniss s’avère être un personnage pas très intéressant et assez caractéristique : j'ai lu pas mal de livre où la femme est courageuse et sait ce battre. En revanche je n'en ai pas lu beaucoup où la femme est courageuse, etc. et est presque antipathique. Après c'est mon ressenti et si cette trilogie a eu autant de succès ce n'est pas pour rien mais j'ai été complètement déçue...",[],[],[],64,64,133453,2013-02-14,2016-07-10,2014
1856,Pourquoi n'avez-vous pas aimé Hunger Games ?,p11535593,2014-06-11,"Hunger Games... J'ai lu les trois tomes et je m'efforcerai de ne pas faire de spoilers.Presque tous les lecteurs décrivent Katniss comme courageuse. A certains moments, on ne peut pas le nier. Mais elle semble presque totalement dépourvue d'émotions dans la grande majorité de la trilogie, et certains appellent ça du courage. De l'indifférence à la limite, mais dans ces passages là, pour moi ce n'est pas du courage. Les relations entre Katniss et le monde qui l'entoure ne semblent pas complexes, pas vraiment fouillées (relations avec sa mère par exemple). J'aime beaucoup les personnages ayant des personnalités profondes. Eh bien malheureusement, je n'en ai pas à citer de cette trilogie, parce que celles des personnages ne sont pas très étayées. Ensuite, Katniss ne semble pas (ou peu) comprendre son entourage ou s'y intéresser (sauf quand des gens meurent, de temps en temps). L'écriture à la première personne est sur ce coup-ci réductrice (alors qu'elle est très intéressante dans d'autres séries, notamment Divergente) : on ne connait jamais les sentiments des autres personnages (et donc leurs traits de caractère) car l'héroïne ne se pose visiblement pas de questions dessus. De plus, Katniss paraît sans profondeur : mêmes ses sentiments ne sont que très rarement évoqués. On ne sait même pas ce qu'elle pense réellement de Peeta et Gale (bien que pour moi la remarque de Gale dans le tome 3 soit assez significative et que j'en déduis qu'elle n'aime vraiment aucun des 2 (les fans protesteront mais ce n'est que mon humble opinion).Voilà, je viens de descendre en flèche le personnage principal.Passons aux autres.Certains font vraiment décors (la majorité des tribus, pour certains on a leur nom, une petite ligne sur ce qui leur arrive et c'est tout), mais c'est souvent vrai dans les séries. D'autres apparaissent de temps à autre mais ne sont pas assez creusés (le président Snow, par exemple)Les références aux précédents Hunger Games permettent l'ébauche de quelques personnages mais ne me semblent pas d'une grande utilité pour le récit (peut-être pour connaître le passé d' Haymitch, et encore). Le personnage d'Effie Trinket devrait d'après mon avis personnel être plus précis. Parce que dans Hunger Games, on a trop souvent l'impression qu'il y a un personnage, Katniss, et que les autres jouent les figurants. Au niveau des pertes disons que 90% des personnages un tant soit peu intéressants meurent et 70% des autres. Les livres sont une vraie boucherie mais on était prévenus (résumé du tome 1) donc on ne peut pas se plaindre là-dessus. Mais si on avait pu supprimer un peu moins de personnages intéressants, il n'y aurait pas eu de mal.Le récit, maintenant.Une écriture très simple. Au départ c'est assez agréable mais à un moment l'écriture devient un peu fade. La trilogie se lit cependant très rapidement et si on peut lui accorder quelque chose, c'est qu'on est pressé de découvrir la fin. On ne devrait pas. L'épilogue ne sert strictement à rien. Ce que j'appellerai le dernier choix de Katniss pour ne pas spoiler m'a clairement écœurée (mais bon là c'est une question d'appréciation, on ne peut pas vraiment le reprocher au dernier bouquin.). Quant aux précédentes décisions de Katniss dans le tome 3, elles me font me demander si l'auteur n'a pas choisi de transformer son héroïne en psychopathe (peut-être qu'au niveau psychologique c'est cohérent mais ça ne me plaît pas). Donc le tome 1, c'était plutôt bien, le tome 2 c'est pendant un long moment un peu comme une réécriture du 1 et le tome 3 me paraît bâclé. Au niveau dystopique et post-apocalyptique en revanche, on est gâtés. Mais je ne m'attarde pas là-dessus, c'était ma première série dystopique.Le triangle amoureux.Il m'a fatigué dès le départ. Le grand truc à la mode, dans les séries pour ados, c'est de créer un triangle amoureux, généralement une fille pour deux garçons même s'il arrive (mais assez rarement) que ce soit l'inverse. Sauf que je pense qu'ici il n'était pas utilisé à bon escient (voire pas utilisé du tout) dans le récit. On dirait que c'est en supplément alors qu'on n'en veut pas. Pour qu'un triangle amoureux soit intéressant il faut qu'il serve l'histoire, ou qu'il ne soit que très secondaire et ce n'est clairement pas le cas ici. Donc il est inutile et frustrant. En plus ça conduit à des gamineries du type ""-Réel ou pas réel ? -Réel."" J'ai l'impression que je suis la seule fille qui n'a pas été touché par ces bouts de phrases et leur a trouvé un air enfantin/pathétique. De plus Katniss met quand même trois tomes à essayer de se décider. Elle a deux types devant elle, j'imagine qu'elle doit quand même savoir si elle est amoureuse de l'un d'eux ou pas. Le fait qu'elle hésite donne une impression un peu trop cliché des filles, c'est assez agaçant.J'en conclus que Hunger Games m'a beaucoup plût à un moment donné mais m'a sérieusement déçue avec le deuxième et principalement avec le troisième tome.",[],[],[],64,64,133453,2013-02-14,2016-07-10,2014
1857,Meilleurs livres/séries dystopiques : Classement,p3753153,2013-06-29,1) Le meilleur des mondes d'Aldous Huxley.2) Un bonheur insoutenable d'Ira Levin.3) Une trop bruyante solitude de Bohumil Hrabal.4) Fahrenheit 451 de Ray Bradbury.5) Le passeur de Lois Lowry.Les Chroniques martiennes de Ray Bradbury ne sont pas une dystopie...,"['http://booknode.com/le_meilleur_des_mondes_0552', 'http://booknode.com/un_bonheur_insoutenable_030179', 'http://booknode.com/une_trop_bruyante_solitude_061424', 'http://booknode.com/fahrenheit_451_0869', 'http://booknode.com/le_passeur__058011', 'http://booknode.com/chroniques_martiennes_015070']",[],[],296,296,154513,2013-06-28,2015-09-21,2013
1858,Meilleurs livres/séries dystopiques : Classement,p3753163,2013-06-29,1-Divergente2-Delirium3-Hunger Games4-Never Sky Voilà voilà  ,[],['./images/smilies/icon_e_biggrin.gif'],[],296,296,154513,2013-06-28,2015-09-21,2013
1859,Meilleurs livres/séries dystopiques : Classement,p3753223,2013-06-29,J'en ai pas lu énormément ...  donc je vote pour la Sélection !!!  ,[],['./images/smilies/icon_e_biggrin.gif'],[],296,296,154513,2013-06-28,2015-09-21,2013
1860,Meilleurs livres/séries dystopiques : Classement,p3753313,2013-06-29,Valiiiddééés !,[],[],[],296,296,154513,2013-06-28,2015-09-21,2013
1861,Meilleurs livres/séries dystopiques : Classement,p3753543,2013-06-29,"Pour moi, ce serai : - Hunger Games- Divergent- Le Dernier Jardin- Starters ",[],['./images/smilies/icon_e_biggrin.gif'],[],296,296,154513,2013-06-28,2015-09-21,2013
1862,Hunger Games : vos personnages préférés,p21625470,2020-07-17,Mes personnages préférés sont-Peeta -Katniss-Rue(sa mort a été horrible)-Cinna-Haymicht (il fait pitié quand il déprime parce qu’il n’a pas d’alcool) ,[],['./images/smilies/icon_e_biggrin.gif'],[],178,178,146132,2013-05-08,2020-08-23,2020
1863,Hunger Games : vos personnages préférés,p21627353,2020-07-30,"Mes personnages préféré... j'en ai beaucoup mais je n'arrive pas à me décider   - Katniss, j'adore son caractère.   - Peeta, au début je ne l'aimais pas trop mais en avançant dans l'histoire c'est devenu un de mes personnages préféré.   - Cinna, déjà ses robes sont magnifiques !!   mais ce n'est pas que pour ça que je l'adore    il est toujours présent pour Katniss, et motivant, et même si il est styliste et n'a aucune obligation envers Katniss et Peeta, il n'hésite a leurs montrer son opinion Spoileret je trouve ça tellement triste qu'il est finalement été tuer par le Capitol  - Effie, je la trouve drôle et aussi touchante parfois.   - Johanna, j'adore son caractère !   - Haymitch, pour ce personnage c'est un peu comme avec Peeta, les premières fois où on le voit il ne paraît pas très sympathique, mais lorsqu'on le connait mieux et qu'il s'intéresse plus a Katniss et Peeta il devient beaucoup plus agréable.- Rue, sa mort était hyper triste !    Et même si on ne l'a pas vu très longtemps on s'attache beaucoup a elle.- Prim, je la trouve trop mignonne et touchante.J'aime bien César aussi il est toujours drôle et a quand même un rôle important dans l'histoire.",[],"['./images/smilies/icon_lol.gif', './images/smilies/icon_e_wink.gif', './images/smilies/icon_e_wink.gif', './images/smilies/icon_e_surprised.gif', './images/smilies/icon_lol.gif', './images/smilies/icon_cry.gif', './images/smilies/icon_e_smile.gif', './images/smilies/icon_mrgreen.gif', './images/smilies/icon_e_sad.gif']",[],178,178,146132,2013-05-08,2020-08-23,2020
1864,Hunger Games : vos personnages préférés,p21627357,2020-07-30,"-Moi j adore Katniss, elle est tellement fonseuse et entêté    mais j adore ce perso quand même -Cinna, ces robes sont super belles, j adore son état d esprit, de préparer la rébellion et de toujours parier sur Katniss-Rue, elle est tellement touchante et sa mort à était l un des moments pour moi les plus touchants de la saga -Finnick, je sais même pas pourquoi j adore ce perso   mais je trouve qu il est tellement attachant -Johanna, je l aime tellement j irai peut être jusqu'à dire que c est mon perso préféré   et comme Katniss j adore son caractèreEt j aime bien Prim, Peeta et Gale",[],"['./images/smilies/icon_lol.gif', './images/smilies/icon_lol.gif', './images/smilies/icon_lol.gif']",[],178,178,146132,2013-05-08,2020-08-23,2020
1865,Hunger Games : vos personnages préférés,p21631397,2020-08-23,"Moi c'est Katniss elle est tellement courageuse, forte et jolie.Sinon Haimitch me fait rire.J'aimais bien Rue mais bon.......   ",[],"['./images/smilies/icon_e_sad.gif', './images/smilies/icon_e_sad.gif']",[],178,178,146132,2013-05-08,2020-08-23,2020
1866,Pourquoi n'avez-vous pas aimé Hunger Games ?,p11721003,2014-06-24,"Ce que je n'ai pas aimé dans Hunger Games ? pratiquement tout en fait.- le scénario : J'avais acheté Hunger Games en pensant que contrairement à d'autres livres du même genre, l'univers serait ici plus soigné plus construit. Beh non, c'est juste une toile de fond pour servir un scénario franchement simpliste : des jeunes qui se foutent sur la tronche dans une arène, tout ça parce que le méchant, très méchant capitole l'a décidé. Alors tant qu'a faire, faut essayer de survivre hein, parce que bon, c'est important de survivre pour les tomes suivants. Et puisqu'on a survécu, dans le tome 2 rebelote. Et après, bah allez, on se révolte hein, parce que bon, c'est pas bien ce que fait le méchant capitole, faut lui faire comprendre. Sérieusement, j'aurais tellement préféré qu'on parle un peu de tous les autres districts, voire même du capitole, mais non.   - les personnages : On suit Katniss, la pauvre petite demoiselle qui prend tous les malheurs à la place des autres, et Peeta, le mec qui sert strictement à rien. Et puis Gale, parce qu'il faut être trois pour un triangle amoureux et voilà, c'est tout. Tous les autres personnages se font tuer ou bien sont juste là pour avoir leurs petites scènes de situation et après, on les dégage et on ne s'intéresse pas à eux. L’intérêt, c'est encore un pauvre triangle amoureux débile, et cette fois en plus, les personnages masculins ne sont même pas très développés.   - Le message : Y avait un message intéressant, sur l'image à donner des médias, du contrôle de la part du "" méchant "" capitole... Mais tout est donné d'une façon si simpliste, si superficiel que ça transforme le message en un stupide produit manichéen.- l'univers : c'est sans doute ça qui m'a le plus déçu, tout est laissé de coté, juste pour se pencher sur le trinangle amoureux. Alors qu'il y avait de quoi faire un bon truc, les districts qui ont chacun leur propre mode de vie, de fonctionnement, le capitole... Mais non, on se penche seulement sur un district, et sur à peine quatre ou cinq personnages qui y vivent.Au final, j'appelle pas ça de la dystopie, mais un vulgaire roman pour la jeunesse. Ou un torchon.  ",[],"['./images/smilies/icon_e_smile.gif', './images/smilies/icon_rolleyes.gif', './images/smilies/icon_twisted.gif']",[],64,64,133453,2013-02-14,2016-07-10,2014
1867,Pourquoi n'avez-vous pas aimé Hunger Games ?,p11721903,2014-06-25,BLOCKQUOTEJe suis tout à fait d'accord avec toi    ,[],"['./images/smilies/icon_e_wink.gif', './images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_wink.gif']","[""nienna a écrit\xa0:Hunger Games est ma trilogie préférée, je trouve ce livre absolument extraordinaire. Il n'y a pas d'autres mots. Je comprends tout à fait que certains ne peuvent pas aimer, que les personnages les ont déçu, ect... Mais l'écriture de Suzanne Collins... COMMENT peut-on critiquer l'écriture de Suzanne Collins? Une écriture simple n'est pas forcément mauvaise, on peut écrire de simple phrases en touchant tout de même là ou ça fait mal. Alors, pour ceux qui ont des problèmes avec son écriture, j'espère que les livres que vous lisez sont de la trempe de Stephen King (exemple pris au hasard) , car lui peut dépasser S. C. , et pas des livres aux histoires simplettes (je ne dirais aucun noms  ).\nC'est sur, si vous avez envie de rire, allez voir ailleurs. Ou si vous vous attendez à un bouquin trop profond et trop complexe, ce n'est pas le bon chemin. \nMais comme je l'ai dit plus haut, Suzanne Collins n'a pas besoin d'une phrase de six mètres pour nous faire ressentir des choses et nous faire réfléchir sur notre société actuelle.  \nAprès, c'est mon point de vue, faites en ce que vous voulez.""]",64,64,133453,2013-02-14,2016-07-10,2014
1868,Pourquoi n'avez-vous pas aimé Hunger Games ?,p11722133,2014-06-25,J'ai adoré cette trilogie! Vraiment! mais je n'ai pas été très satisfaite par la fin du tome 3. Je trouve qu'elle a été écrite un peu trop rapidement à mon goût. mais Hunger Games reste tout de même une excellente trilogie qu'il faut absolument lire !!!,[],[],[],64,64,133453,2013-02-14,2016-07-10,2014
1869,Pourquoi n'avez-vous pas aimé Hunger Games ?,p11722403,2014-06-25,"BLOCKQUOTEÇa n'est pas qu'une histoire d'écriture, bien qu'elle en prenne effectivement une grande part. D'ailleurs ce qui m'a marqué à ce propos, c'est qu'elle omet plein de trucs qui auraient pu être intéressants (cf développer un peu les personnages, les autres districts), et à la place elle décrit comment Katniss lace ses chaussures pendant 3/4h... Et niveau émotion, non, je ne suis jamais autant restée de marbre avec autant de morts dans un bouquin, j'avais l'impression de voir des bonhommes en carton qui se battaient.Pour les autres critiques que l'on fait et que personne n'a l'air de chercher à défendre, Belzedar a bien résumé la situation. En même temps, c'est difficilement contrable puisque ce sont des faits. C'est juste que c'est un bouquin pour les ados quand même mieux que la moyenne dans ce domaine, et passé cet age et avec l'accumulation de lectures plus profondes et aboutis, je pense qu'il est difficile d'en profiter (Je pense qu'à 14/15 ans il m'aurait fait un tout autre effet). Il a un peu trop été mis en avant comme le bouquin du siècle, ce qui fait qu'après lecture, on est d'autant plus déçus et qu'on a d'autant plus envie de le descendre.",[],['./images/smilies/icon_e_wink.gif'],"[""nienna a écrit\xa0:Hunger Games est ma trilogie préférée, je trouve ce livre absolument extraordinaire. Il n'y a pas d'autres mots. Je comprends tout à fait que certains ne peuvent pas aimer, que les personnages les ont déçu, ect... Mais l'écriture de Suzanne Collins... COMMENT peut-on critiquer l'écriture de Suzanne Collins? Une écriture simple n'est pas forcément mauvaise, on peut écrire de simple phrases en touchant tout de même là ou ça fait mal. Alors, pour ceux qui ont des problèmes avec son écriture, j'espère que les livres que vous lisez sont de la trempe de Stephen King (exemple pris au hasard) , car lui peut dépasser S. C. , et pas des livres aux histoires simplettes (je ne dirais aucun noms  ).\nC'est sur, si vous avez envie de rire, allez voir ailleurs. Ou si vous vous attendez à un bouquin trop profond et trop complexe, ce n'est pas le bon chemin. \nMais comme je l'ai dit plus haut, Suzanne Collins n'a pas besoin d'une phrase de six mètres pour nous faire ressentir des choses et nous faire réfléchir sur notre société actuelle.  \nAprès, c'est mon point de vue, faites en ce que vous voulez.""]",64,64,133453,2013-02-14,2016-07-10,2014
1870,Meilleurs livres/séries dystopiques : Classement,p3753763,2013-06-29,qui ad'autre ?,[],[],[],296,296,154513,2013-06-28,2015-09-21,2013
1871,Meilleurs livres/séries dystopiques : Classement,p3755473,2013-06-29,"J'ai encore le droit a quelques-unes donc j'ajoute Nox de Yves Grevet  Pour le moment j'ai déjà donné pour 1984, Fahrenheit 451 et la déclaration  ",[],"['./images/smilies/icon_e_wink.gif', './images/smilies/icon_e_smile.gif']",[],296,296,154513,2013-06-28,2015-09-21,2013
1872,Meilleurs livres/séries dystopiques : Classement,p3755913,2013-06-29,Hunger GamesDivergenteBirth MarkedUgliesLes âmes vagabondesVoila ,[],['./images/smilies/icon_e_smile.gif'],[],296,296,154513,2013-06-28,2015-09-21,2013
1873,Meilleurs livres/séries dystopiques : Classement,p3757253,2013-06-29,"BLOCKQUOTEPas faux ! Bradbury ne le considérait d'ailleurs, même pas comme de la SF (il en est de même pour l'homme illustré.)",['http://booknode.com/chroniques_martiennes_015070'],[],['x-Key a écrit\xa0:\nLes Chroniques martiennes de Ray Bradbury ne sont pas une dystopie...'],296,296,154513,2013-06-28,2015-09-21,2013
1874,Pourquoi n'avez-vous pas aimé Hunger Games ?,p11724303,2014-06-25,"C'est étonnant, (je n'ai pas lu tous les messages du sujet, mais juste la première page mais je vosi à peu près l'avis des gens qui n'ont pas aimé) parce que de mon coté c'est plutôt l'inverse: je n'avais pas vraiment aimé Hunger Games à ma première lecture de la trilogie, parce que la bagarre c'est pas mon truc, et le dernier tome m'avait soulée par ses longueurs et son coté ""trash"" à la fin. Cependant, plus ça va, plus j'y ai réfléchi. Je trouve que pas mal de vous disent que l'écriture est trop simpliste, et qu'au final il ne se passe pas grand chose.. Maintenant en prenant du recul par rapport aux livres, la fin est plutôt complexe, et en fait l'auteur à juste voulu faire preuve de réalisme, et la morale du livre est intéressante. Déjà le post-face de l'auteur sur la guerre etc. donne une piste pour réfléchir au livre, qui traite de façon générale sur ce que pourrait faire un état (et pas seulement Panem, n'oublions pas qu'une dystopie -ou utopie, c'est la même- est une critique implicite de la société) pour garder le pouvoir. A l'heure d'aujourd'hui, et de tous les problèmes qu'il y a dans le monde entier, ces livres sont assez représentatifs des dictatures qui tombent/se mettent en place/existent aujourd'hui. De même, Katniss finit par se rendre compte que ce n'est pas parce que les rebelles étaient contre le capitole qu'il s'agissait des gentils. Ce livre est (je trouve), contrairement à ce qu'on pourrait penser, pas si manichéen qu'il semblerait. Bref, il est sur que l'écriture n'est pas transcendante et un peu lacunaire, mais vous dites vous même qu'il en faut pour tous les goûts, et ça reste de la littérature, ce n'est pas parce que c'est un roman ""pour ados"" qu'il faut snober. Je trouve qu'on a trop tendance à snober ce genre car ""trop simple"", alors qu'en cherchant un peu, vous trouverez des livres particulièrement sympas. J'ai un peu l'impression de passer pour une fangirl totale là, mais ne vous méprenez pas, pas du tout    j'ai apprécié la lecture, mais c'est loin d'être ma saga favorite.",[],['./images/smilies/icon_lol.gif'],[],64,64,133453,2013-02-14,2016-07-10,2014
1875,Pourquoi n'avez-vous pas aimé Hunger Games ?,p11828713,2014-07-01,"J'ai vraiment bien aimée l'histoire,en gros,mais Les personnages...D'abord cette Katniss.C'est la personne la plus pleurnicheuse et égoïste du monde.Peeta n'est qu'une chiffe molle,Gale aurait pus être cool si'il n'était pas tombé amoureux d'une débile mesquine qui le toture. ",[],['./images/smilies/icon_evil.gif'],[],64,64,133453,2013-02-14,2016-07-10,2014
1876,Meilleurs livres/séries dystopiques : Classement,p3757453,2013-06-29,"Voici les miens :1) Uglies2) Divergent3) Starters4) Hunger games5) la déclaration6) Inside Out7) Delirium8) La sélection9) IncarceronPar contre, je ne sais pas si on peut dire que Inside Out est une dystopie... mais on y trouve bien une société dystopique.",[],[],[],296,296,154513,2013-06-28,2015-09-21,2013
1877,Pourquoi n'avez-vous pas aimé Hunger Games ?,p11888533,2014-07-04,Peeta me fait trop penser au footballeur allemand Kroos --'Lol nan sérieusement j'aime bien HG,[],[],[],64,64,133453,2013-02-14,2016-07-10,2014
1878,Pourquoi n'avez-vous pas aimé Hunger Games ?,p11975613,2014-07-11,Personnellement j'aurais aimé que l'univers soit un peu plus étoffé et une Katniss plus charismatique.,[],[],[],64,64,133453,2013-02-14,2016-07-10,2014
1879,Pourquoi n'avez-vous pas aimé Hunger Games ?,p12189813,2014-07-28,"Personnellement, je n'ai pas aimé Hunger Games parce que (et je sais que d'autre l'on déjà dit  ) je m'attendais à quasiment tous les événements qui ont eu lieu.De plus, les personnages ne m'ont pas donné l'impression ""d'exister"" dans leur propre monde. Par là, je veux dire que l'on dirait presque qu'il joue selon un script qui leur a été donné à l'avance et que je n'ai pas ressenti d'attachement particulier à aucun d'entre eux. Je trouve que l'idée de bases était pas mal mais je dois avouer que je me suis forcé à lire les trois (qu'une amie m'avait prêté). Le livre contient des passages longs et que (pour ma part) je trouve inutile. Pour moi, ça a été une véritable torture mais comme je voulait absolument connaître la fin , je les ai lus.Une série bien décevante en réalité. De mon point de vue du moins  ",[],"['./images/smilies/icon_e_wink.gif', './images/smilies/icon_e_biggrin.gif']",[],64,64,133453,2013-02-14,2016-07-10,2014
1880,Pourquoi n'avez-vous pas aimé Hunger Games ?,p12191203,2014-07-29,"Moi j'ai bien aimé, l'écriture est certes simple et les personnages pas assez fouillés, mais il y a une ambiance très forte. Et j'ai beaucoup aimé les films aussi.Après, ce n'est pas la trilogie du siècle, loin de là (surtout le tome 3, franchement mauvais). Il y a beaucoup de pompage de romans existants, et les personnages sont assez fades. C'est tout simplement un bon roman pour ado, mais rien de plus... et c'est sûr qu'il ne vaut pas tout le battage qui a été fait dessus.Mais il m'a permis de passer de très bons moments.... ",[],['./images/smilies/icon_mrgreen.gif'],[],64,64,133453,2013-02-14,2016-07-10,2014
1881,Trop jeune pour lire Divergent ?,p6108173,2013-09-29,J'ai 13 ans moi aussi et je l'ai lu quand même...   Alors n'hésite pas !!!,[],['./images/smilies/icon_e_biggrin.gif'],[],106,106,106012,2012-07-06,2017-02-03,2013
1882,Pourquoi n'avez-vous pas aimé Hunger Games ?,p12191353,2014-07-29,"Je n'ai pas trop aimé Hunger Games. Je trouve que Katniss est quelqu'un qui n'est pas du tout attachant. Je n'ai lu que le premier tome et j'ai trouvé que Pita dans ce tome n'est pas assez mis en valeur. Il est un peu bizarre. On ne se sait pas si il est amoureux de Katniss ou s'il fait la comédie et je trouve ça vraiment bizarre. Et je trouve l'univers dystopique de Hunger Games un peu bizarre (je me répète ) et mal expliqué. Donc voilà !!! Je n'ai pas lu le tome deux car on m'a un peu expliqué le resume et je le trouvé trop semblable au premier. Je lirai peut être le dernier pour voir comment ça finit... Mais en tout cas la principale raison est que je n'ai pas du tout aime Katniss et la relation entre les personnages ! J'ai vu le deuxième film et je n'aime pas trop le triangle amoureux qui se forme. C'est la fille qui pourtant ne fait pas vraiment bête qui a deux gas a ses pieds et qui ne sait pas lequel choisir. C'est vraiment horrible de sa part je trouve !! Mais bon, ce n'est que mon avis !!",[],['./images/smilies/icon_e_smile.gif'],[],64,64,133453,2013-02-14,2016-07-10,2014
1883,Pourquoi n'avez-vous pas aimé Hunger Games ?,p12192713,2014-07-29,"Je n'ai lu que le premier tome de Hunger Games, mais je n'ai pas du tout accroché. Je m'explique :-Je n'ai pas trouvé le personnage de Katniss attachant et je pense que Suzanne Collins ne l'a pas assez développer, on ne se retrouve pas tellement en elle et je trouve cela dommage ...-Je n'ai pas aimé le triangle amoureux ""Katniss/Peeta/Gale"". C'est assez difficile a expliquer, mais ce triangle ne m'a pas plu. Si on nous présente une heroïne qui sais très bien tirer a l'arc, qui chasse, qui fait vivre sa famille, autant la mettre avec un petit copain pareil. Mais non, l'auteur a choisi quelqu'un, qui selon moi, est... transparent. Je n'ai vraiment pas compris ce choix.-Je n'ai pas compris la fin du première tome. Dans ce livre, ce que tout le monde attend  c'est la fameuse ""révolte"", la rébellion, la fin des districts. Mais (je le sais grâce a une amie qui a lu les trois tomes car je n'ai lu que le premier et pour cette raison d'ailleurs) il faut attendre la fin du SECOND tome pour le début de la ""révolte"". Pourquoi ne pas l'avoir commencer a la fin du premier livre pour donner envis aux lecteurs de continuer ?! Personnellement je n'ai pas lu la suite pour cette raison : il n'y avais aucun suspense à la fin du premier -Je n'ai pas aimé l'écriture. Je l'ai trouve plate et la présence de sentiments... Et bien était inexistanteVoici les principales raisosn pour lesquelles je n'ai pas lu les tomes deux et trois de Hunger games et pourquoi je n'ai pas accrocher a cette trilogie.Julie37",[],[],[],64,64,133453,2013-02-14,2016-07-10,2014
1884,Trop jeune pour lire Divergent ?,p6108933,2013-09-29,"Mon fils qui vient d'avoir 14 ans les a lu cette année, c'est même moi qui les lui aie recommandés !Nous attendons tous les 2 la sortie du tome 3 avec impatience !Aucun problème donc pour les lire à ton âge, surtout si tu as lu Hunger Games !",[],[],[],106,106,106012,2012-07-06,2017-02-03,2013
1885,Trop jeune pour lire Divergent ?,p8089783,2013-12-15,"Surtout, ne t'inquiète pas, tu peux absolument (et d'ailleurs je te le conseil fortement) lire Divergent, ce roman est tout simplement GÉNIALISSIME et je suis surprise qu'il soit destiné aux lecteurs de 16 ans, parce qu'il n'y a aucune raison : c'est ni trop difficile à lire, ni trop choquant ! (Franchement j'avoue que je ne comprends pas cette limite d'âge...)Bref, en tout cas, si tu veux mon avis, lis cette saga !!!  ",[],['./images/smilies/icon_e_biggrin.gif'],[],106,106,106012,2012-07-06,2017-02-03,2013
1886,Trop jeune pour lire Divergent ?,p9438453,2014-02-09,"Je pense que tu n'auras aucun problème , jai 12 ans et jai lus les 2 tomes Super facilement . Il est géniale , j, y pense encore ",[],['./images/smilies/icon_razz.gif'],[],106,106,106012,2012-07-06,2017-02-03,2014
1887,Trop jeune pour lire Divergent ?,p9438703,2014-02-09,Je l'ai lu quand je venais d'avoir 14 ans et je n'ai rencontré aucunes difficultés à le lire. Alors fonce !  ,[],['./images/smilies/icon_e_biggrin.gif'],[],106,106,106012,2012-07-06,2017-02-03,2014
1888,Trop jeune pour lire Divergent ?,p9440573,2014-02-10,"Selon moi, Divergent est un livre pour les 10-11 ans, donc tu ne risque rien à essayer de le lire, c'est à toi de décider, les principaux thèmes sont assez accessibles.",[],[],[],106,106,106012,2012-07-06,2017-02-03,2014
1889,Pourquoi n'avez-vous pas aimé Hunger Games ?,p12193173,2014-07-29,"En fait, j'ai vraimen adoré Hunger Game, donc, je ne sais pas ce que je fais là, mais jevoulais quand même donner mon avis, au vu de certains posts   J'ai beaucoup aimé le principe de la saga, le fait de faire s'entretuer des enfants pour la télé, c'est vraiment super et nous donne à réfléchir. Après, je n'ai pas aimé le personnage de Katniss, mais j'ai quand même adoré lire les livres (oui, je sais, c'est paradoxal...). Je la trouve assez plate et vraiment énervante. Elle se plaint (bon, je ne dis pas qu'il y a pas de quoi) et m'exapère assez frequament.J'ai trouvé le tome 1 super accrocheur, mais le tome 2 est vraiment tiré par les cheveux (enfin au moins le début avec la tournée de la victoire, c'est un peu n'importe quoi...) Le fait de retrouver l'arène m'a vraiment enthousiasmé, mais ça n'a pas duré très longtemps.Ensuite le dernier tome, que dire de lui. Presque tous les lecteurs s'accordent pour dire qu c'est le meilleur de la série, je suis absolument pas d'accord. Même si on découvre plus Katniss, je me suis ennuiée durant ma lecture et je ne l'ai jamais relu. Je trouve que l'action n'est pas assez poussée (maintenant que j'y réfléchi et que j'ai relu les deux premiers plusieurs fois.)En clair : j'ai adoré la série, le premier tome est génial, grâce aux idées de l'auteur, ça m'a fait vraiment réfléchir. Par contre, Katniss m'exaspère et j'ai vraiment envie de lui mettre mon poing dans la tête et de lui mettre un coup de pied dans les dents, surtout dans le dernier tome.",[],['./images/smilies/icon_e_biggrin.gif'],[],64,64,133453,2013-02-14,2016-07-10,2014
